Timestamp,Value
2020-01-01 00:00:00,0.22644756458109264
2020-01-01 01:00:00,0.3812466668911771
2020-01-01 02:00:00,-0.33620765130518326
2020-01-01 03:00:00,-0.11420500242269105
2020-01-01 04:00:00,0.6757056905707933
2020-01-01 05:00:00,1.2966904568084763
2020-01-01 06:00:00,0.6336084302497654
2020-01-01 07:00:00,1.3976983412586175
2020-01-01 08:00:00,1.1332210526601023
2020-01-01 09:00:00,0.4004757492883325
2020-01-01 10:00:00,-0.01211330634213914
2020-01-01 11:00:00,0.5065661187461352
2020-01-01 12:00:00,0.9450850401727502
2020-01-01 13:00:00,0.8705497290037272
2020-01-01 14:00:00,0.5770923676088812
2020-01-01 15:00:00,1.7732392425777714
2020-01-01 16:00:00,0.9772887212957898
2020-01-01 17:00:00,0.6840979330582939
2020-01-01 18:00:00,1.0114640957618664
2020-01-01 19:00:00,1.3377594204124303
2020-01-01 20:00:00,1.0568473218112981
2020-01-01 21:00:00,1.6173927735884497
2020-01-01 22:00:00,0.11202149997383493
2020-01-01 23:00:00,0.9760572048034379
2020-01-02 00:00:00,0.3908908914774383
2020-01-02 01:00:00,0.9893743320802847
2020-01-02 02:00:00,-0.3958419168183389
2020-01-02 03:00:00,0.22763735662024787
2020-01-02 04:00:00,1.2258467983363914
2020-01-02 05:00:00,0.923608656981303
2020-01-02 06:00:00,0.7738076646711225
2020-01-02 07:00:00,0.46107115976431434
2020-01-02 08:00:00,0.8559247360817711
2020-01-02 09:00:00,1.6688124663701627
2020-01-02 10:00:00,1.236849714777079
2020-01-02 11:00:00,0.18409281986529236
2020-01-02 12:00:00,0.4914181545964875
2020-01-02 13:00:00,0.39544777163535655
2020-01-02 14:00:00,0.7399678106630643
2020-01-02 15:00:00,0.23018868159902262
2020-01-02 16:00:00,0.8807226753741011
2020-01-02 17:00:00,0.4470179371712607
2020-01-02 18:00:00,0.8026566836948053
2020-01-02 19:00:00,0.49302071679756876
2020-01-02 20:00:00,0.8640576965637641
2020-01-02 21:00:00,0.2815071149153038
2020-01-02 22:00:00,0.15605017344392866
2020-01-02 23:00:00,-0.46182820275363057
2020-01-03 00:00:00,-1.1662902517767302
2020-01-03 01:00:00,0.21391609882654247
2020-01-03 02:00:00,-0.4580081319063234
2020-01-03 03:00:00,0.1879129709036132
2020-01-03 04:00:00,-0.05630747226411632
2020-01-03 05:00:00,0.41188046151816676
2020-01-03 06:00:00,-0.20620549177770048
2020-01-03 07:00:00,-0.2250059113405422
2020-01-03 08:00:00,-0.22959016481306121
2020-01-03 09:00:00,-0.5126089682861255
2020-01-03 10:00:00,-1.1231682703517847
2020-01-03 11:00:00,-0.23464419450342477
2020-01-03 12:00:00,-0.3439644267570724
2020-01-03 13:00:00,-0.674384856148943
2020-01-03 14:00:00,-0.28471386883240407
2020-01-03 15:00:00,-0.4051768405643715
2020-01-03 16:00:00,-1.170977024361548
2020-01-03 17:00:00,-0.37854191802528
2020-01-03 18:00:00,0.029255838285282665
2020-01-03 19:00:00,-0.9439143191709595
2020-01-03 20:00:00,-1.1688174577437633
2020-01-03 21:00:00,-0.7791558758223834
2020-01-03 22:00:00,-0.695262391908607
2020-01-03 23:00:00,-2.124240968878638
2020-01-04 00:00:00,-0.8672344478319449
2020-01-04 01:00:00,-1.4155408026635854
2020-01-04 02:00:00,-1.3619388783678685
2020-01-04 03:00:00,-1.019671761067976
2020-01-04 04:00:00,-1.8586607141937848
2020-01-04 05:00:00,-1.1966778093007764
2020-01-04 06:00:00,-1.2145209288562406
2020-01-04 07:00:00,-1.4546623015735756
2020-01-04 08:00:00,-1.3201083801052098
2020-01-04 09:00:00,-0.10786184115497266
2020-01-04 10:00:00,-0.42992544333223487
2020-01-04 11:00:00,-1.5784956637036345
2020-01-04 12:00:00,-0.500580990155944
2020-01-04 13:00:00,-1.3919116951917583
2020-01-04 14:00:00,-0.6691454118330392
2020-01-04 15:00:00,-0.5587766027605062
2020-01-04 16:00:00,-0.6294936737229369
2020-01-04 17:00:00,-0.3923013176246082
2020-01-04 18:00:00,-0.04893549369577388
2020-01-04 19:00:00,-0.2898237149956914
2020-01-04 20:00:00,0.2613080616778505
2020-01-04 21:00:00,-0.8826108338520464
2020-01-04 22:00:00,-0.4111771279169341
2020-01-04 23:00:00,0.44699547727727745
2020-01-05 00:00:00,0.1186600849717378
2020-01-05 01:00:00,0.3362169755298122
2020-01-05 02:00:00,0.3334736503477001
2020-01-05 03:00:00,0.16742298691929774
2020-01-05 04:00:00,-0.2785316950243979
2020-01-05 05:00:00,0.8193617855819237
2020-01-05 06:00:00,-0.18782754625851675
2020-01-05 07:00:00,0.45620042091737495
2020-01-05 08:00:00,-0.07101459611572775
2020-01-05 09:00:00,-0.5240021483366077
2020-01-05 10:00:00,-0.3315340485551995
2020-01-05 11:00:00,0.14642708074545024
2020-01-05 12:00:00,0.8800465515263416
2020-01-05 13:00:00,0.777425368795541
2020-01-05 14:00:00,0.12240569557971004
2020-01-05 15:00:00,1.1427821951166508
2020-01-05 16:00:00,0.12639573119494563
2020-01-05 17:00:00,1.0555984468406123
2020-01-05 18:00:00,0.5002746124593795
2020-01-05 19:00:00,1.749529415183995
2020-01-05 20:00:00,1.2338100556611553
2020-01-05 21:00:00,0.8500283288004501
2020-01-05 22:00:00,0.9047252490891396
2020-01-05 23:00:00,0.8741695895623599
2020-01-06 00:00:00,0.9299117699115638
2020-01-06 01:00:00,0.32765421795929084
2020-01-06 02:00:00,0.7447881435275293
2020-01-06 03:00:00,0.4282662836243233
2020-01-06 04:00:00,1.4468763509998648
2020-01-06 05:00:00,0.9784371221382334
2020-01-06 06:00:00,1.2106263483143347
2020-01-06 07:00:00,-0.8233381491283466
2020-01-06 08:00:00,0.28326305570025323
2020-01-06 09:00:00,0.8234796253123101
2020-01-06 10:00:00,1.172543597447887
2020-01-06 11:00:00,1.2706271984977586
2020-01-06 12:00:00,0.8466771646326939
2020-01-06 13:00:00,0.7629031415845866
2020-01-06 14:00:00,0.799645187871133
2020-01-06 15:00:00,1.203689111562273
2020-01-06 16:00:00,1.0842958042542234
2020-01-06 17:00:00,-0.1646681604443896
2020-01-06 18:00:00,1.3075482302022368
2020-01-06 19:00:00,1.2605579800063709
2020-01-06 20:00:00,0.18821682919782173
2020-01-06 21:00:00,0.6434451682382477
2020-01-06 22:00:00,0.6657315126625489
2020-01-06 23:00:00,-0.5412323474315757
2020-01-07 00:00:00,0.3763237393077929
2020-01-07 01:00:00,0.7802231705483726
2020-01-07 02:00:00,-0.3663725418929278
2020-01-07 03:00:00,-0.2492167537381418
2020-01-07 04:00:00,-0.12960860646314734
2020-01-07 05:00:00,-0.8598603505486936
2020-01-07 06:00:00,0.207431458182361
2020-01-07 07:00:00,-0.2694207595545503
2020-01-07 08:00:00,-0.3184644868574981
2020-01-07 09:00:00,-0.7117543942310334
2020-01-07 10:00:00,-0.6560763258111192
2020-01-07 11:00:00,-0.5840724216085661
2020-01-07 12:00:00,-0.2805203236461993
2020-01-07 13:00:00,-0.6579436215473677
2020-01-07 14:00:00,-0.1243568138392458
2020-01-07 15:00:00,-0.3323949662789978
2020-01-07 16:00:00,-1.0315801524028956
2020-01-07 17:00:00,-0.5441773604155686
2020-01-07 18:00:00,-0.8831141060226595
2020-01-07 19:00:00,-1.0054014690792221
2020-01-07 20:00:00,-0.6929447766106662
2020-01-07 21:00:00,-0.7973978527377016
2020-01-07 22:00:00,-0.37702809810972737
2020-01-07 23:00:00,-1.3997184908019227
2020-01-08 00:00:00,-0.1323838859230838
2020-01-08 01:00:00,-0.7244514899728985
2020-01-08 02:00:00,-1.0984575773771021
2020-01-08 03:00:00,-1.1748870685429031
2020-01-08 04:00:00,-1.9209097835239732
2020-01-08 05:00:00,-1.9076409974400765
2020-01-08 06:00:00,-1.4273000631047332
2020-01-08 07:00:00,-1.3712476046712752
2020-01-08 08:00:00,-0.5361922159433617
2020-01-08 09:00:00,-1.1554070276889605
2020-01-08 10:00:00,-0.47255351843999105
2020-01-08 11:00:00,-1.5941608666385605
2020-01-08 12:00:00,-0.5730762620683508
2020-01-08 13:00:00,-0.16812360340983534
2020-01-08 14:00:00,-0.9392769212349817
2020-01-08 15:00:00,-0.5604220856487149
2020-01-08 16:00:00,-1.346304011459639
2020-01-08 17:00:00,-1.2232180663731993
2020-01-08 18:00:00,-0.10283500644900312
2020-01-08 19:00:00,-1.9329434287918303
2020-01-08 20:00:00,-0.7835905553737246
2020-01-08 21:00:00,-0.37165054541627357
2020-01-08 22:00:00,-0.19327357924432448
2020-01-08 23:00:00,-0.9223356219782104
2020-01-09 00:00:00,-0.9207437013034117
2020-01-09 01:00:00,0.03908248465343345
2020-01-09 02:00:00,0.004946663200912971
2020-01-09 03:00:00,-0.31498430139727573
2020-01-09 04:00:00,-0.617959147037244
2020-01-09 05:00:00,-0.4093342158679696
2020-01-09 06:00:00,0.4633500925511428
2020-01-09 07:00:00,0.39295966490704204
2020-01-09 08:00:00,-0.33805202565147446
2020-01-09 09:00:00,-0.42792461212092797
2020-01-09 10:00:00,-0.4594011914837378
2020-01-09 11:00:00,0.6334428422211453
2020-01-09 12:00:00,0.14086395868159185
2020-01-09 13:00:00,-0.714463644214385
2020-01-09 14:00:00,0.0984096385001621
2020-01-09 15:00:00,0.5931430988329371
2020-01-09 16:00:00,0.5115099058925098
2020-01-09 17:00:00,0.8182943255301458
2020-01-09 18:00:00,0.11870965185280602
