Timestamp,Value
2020-01-01 00:00:00,0.0
2020-01-01 01:00:00,0.06329483502023356
2020-01-01 02:00:00,0.12617263221461864
2020-01-01 03:00:00,0.18803099856981192
2020-01-01 04:00:00,0.2505796788615802
2020-01-01 05:00:00,0.3137289216255716
2020-01-01 06:00:00,0.36956913192463764
2020-01-01 07:00:00,0.4294170412204673
2020-01-01 08:00:00,0.48444278000917324
2020-01-01 09:00:00,0.5421533301001321
2020-01-01 10:00:00,0.5949837057217497
2020-01-01 11:00:00,0.6391965457192038
2020-01-01 12:00:00,0.6923386783505125
2020-01-01 13:00:00,0.7322540039818957
2020-01-01 14:00:00,0.7749202711018529
2020-01-01 15:00:00,0.8047569001930377
2020-01-01 16:00:00,0.8438509341446859
2020-01-01 17:00:00,0.8822462538204805
2020-01-01 18:00:00,0.9091977016098404
2020-01-01 19:00:00,0.9394186197397629
2020-01-01 20:00:00,0.9564379924034361
2020-01-01 21:00:00,0.9735929763809839
2020-01-01 22:00:00,0.9891996837904065
2020-01-01 23:00:00,0.9993560355590209
2020-01-02 00:00:00,1.0063998316222493
2020-01-02 01:00:00,1.0083272943741404
2020-01-02 02:00:00,1.0073607092641752
2020-01-02 03:00:00,1.0016936706844752
2020-01-02 04:00:00,0.9897783858830382
2020-01-02 05:00:00,0.9804322022523017
2020-01-02 06:00:00,0.9669869622671285
2020-01-02 07:00:00,0.951952676493619
2020-01-02 08:00:00,0.9189575174320056
2020-01-02 09:00:00,0.8845035170873674
2020-01-02 10:00:00,0.84701558812713
2020-01-02 11:00:00,0.8412288718751529
2020-01-02 12:00:00,0.7867875507644024
2020-01-02 13:00:00,0.7497648396846306
2020-01-02 14:00:00,0.7056871952572822
2020-01-02 15:00:00,0.6629893991156924
2020-01-02 16:00:00,0.5874829126106365
2020-01-02 17:00:00,0.5700312972164187
2020-01-02 18:00:00,0.4807404075732553
2020-01-02 19:00:00,0.43856386105506023
2020-01-02 20:00:00,0.3646857460636084
2020-01-02 21:00:00,0.3294782317172509
2020-01-02 22:00:00,0.26656494291402444
2020-01-02 23:00:00,0.22027824406948188
2020-01-03 00:00:00,0.1335739826834835
2020-01-03 01:00:00,0.04595393054919399
2020-01-03 02:00:00,-0.002232115382348389
2020-01-03 03:00:00,-0.03583990169873705
2020-01-03 04:00:00,-0.07675872642914151
2020-01-03 05:00:00,-0.1485454925017812
2020-01-03 06:00:00,-0.2229664436882197
2020-01-03 07:00:00,-0.30911892762520066
2020-01-03 08:00:00,-0.3543650032030762
2020-01-03 09:00:00,-0.40615495895160125
2020-01-03 10:00:00,-0.4390747162754367
2020-01-03 11:00:00,-0.5288175628388581
2020-01-03 12:00:00,-0.6055123585361064
2020-01-03 13:00:00,-0.5931430861180262
2020-01-03 14:00:00,-0.6421171571453128
2020-01-03 15:00:00,-0.7377173438504323
2020-01-03 16:00:00,-0.7669101297707198
2020-01-03 17:00:00,-0.7783503808185767
2020-01-03 18:00:00,-0.837002266667955
2020-01-03 19:00:00,-0.8600720889880697
2020-01-03 20:00:00,-0.8813972114048223
2020-01-03 21:00:00,-0.8896379355900663
2020-01-03 22:00:00,-0.9180178772123727
2020-01-03 23:00:00,-0.9469681305637472
2020-01-04 00:00:00,-0.9622342995410965
2020-01-04 01:00:00,-0.9688450549831493
2020-01-04 02:00:00,-0.9725630856524031
2020-01-04 03:00:00,-0.9739110891387543
2020-01-04 04:00:00,-0.9743012691520585
2020-01-04 05:00:00,-0.9620127174489632
2020-01-04 06:00:00,-0.9600224012354976
2020-01-04 07:00:00,-0.9454961960794048
2020-01-04 08:00:00,-0.9332059867853824
2020-01-04 09:00:00,-0.8966399890341051
2020-01-04 10:00:00,-0.8400698258697257
2020-01-04 11:00:00,-0.8177932815472835
2020-01-04 12:00:00,-0.8137755310125079
2020-01-04 13:00:00,-0.7813989512214413
2020-01-04 14:00:00,-0.7866666399803959
2020-01-04 15:00:00,-0.7047015033333618
2020-01-04 16:00:00,-0.6926882301665817
2020-01-04 17:00:00,-0.6346213742903929
2020-01-04 18:00:00,-0.5339008599171196
2020-01-04 19:00:00,-0.5637391537414524
2020-01-04 20:00:00,-0.4237626264808202
2020-01-04 21:00:00,-0.37199146754453194
2020-01-04 22:00:00,-0.2988156027571725
2020-01-04 23:00:00,-0.33920509392766157
2020-01-05 00:00:00,-0.19669653893432038
2020-01-05 01:00:00,-0.14331624900505513
2020-01-05 02:00:00,-0.12341646220840538
2020-01-05 03:00:00,-0.01589585228413358
2020-01-05 04:00:00,-0.032701112438446436
2020-01-05 05:00:00,0.07029002740638744
2020-01-05 06:00:00,0.1605363101384546
2020-01-05 07:00:00,0.23570961925668277
2020-01-05 08:00:00,0.22016672847078106
2020-01-05 09:00:00,0.3440279621737661
2020-01-05 10:00:00,0.39216327237549164
2020-01-05 11:00:00,0.4621568605828433
2020-01-05 12:00:00,0.6436845201119097
2020-01-05 13:00:00,0.5594387521936999
2020-01-05 14:00:00,0.6254025450372557
2020-01-05 15:00:00,0.6113863764367186
2020-01-05 16:00:00,0.7373520257426526
2020-01-05 17:00:00,0.7271568236902624
2020-01-05 18:00:00,0.8038256253212367
2020-01-05 19:00:00,0.8500043300236098
2020-01-05 20:00:00,0.8808217223830744
2020-01-05 21:00:00,0.9319369400323948
2020-01-05 22:00:00,0.9249034585742701
2020-01-05 23:00:00,0.9515804240514724
2020-01-06 00:00:00,0.9718365322849827
2020-01-06 01:00:00,1.0077515783543487
2020-01-06 02:00:00,1.0251036637623843
2020-01-06 03:00:00,1.0403932207956432
2020-01-06 04:00:00,1.040947836438207
2020-01-06 05:00:00,1.0415795955756257
2020-01-06 06:00:00,1.0414777178377093
2020-01-06 07:00:00,1.012718386463618
2020-01-06 08:00:00,1.0176243241699494
2020-01-06 09:00:00,1.0252211211425493
