Timestamp,Values
2022-01-01 00:00:00,0.41475812303538473
2022-01-01 01:00:00,0.7260330271736133
2022-01-01 02:00:00,1.5123619253952993
2022-01-01 03:00:00,0.09377611634115435
2022-01-01 04:00:00,2.029537985771925
2022-01-01 05:00:00,1.7344443054381191
2022-01-01 06:00:00,1.0764341150985453
2022-01-01 07:00:00,1.2161541114159395
2022-01-01 08:00:00,-0.7720364430973443
2022-01-01 09:00:00,1.4730107219176232
2022-01-01 10:00:00,1.9496403534703908
2022-01-01 11:00:00,1.6349338805103737
2022-01-01 12:00:00,2.2432665203206215
2022-01-01 13:00:00,0.8440439173724822
2022-01-01 14:00:00,-0.3676193756434547
2022-01-01 15:00:00,0.0952121810731702
2022-01-01 16:00:00,-1.4500431155560505
2022-01-01 17:00:00,2.140021458183843
2022-01-01 18:00:00,0.7886802341782178
2022-01-01 19:00:00,0.519128595915502
2022-01-01 20:00:00,0.775133899871182
2022-01-01 21:00:00,0.42135770231814296
2022-01-01 22:00:00,0.635515983173865
2022-01-01 23:00:00,-0.5594423703270925
2022-01-02 00:00:00,2.8929155165894755
2022-01-02 01:00:00,1.2555842155723271
2022-01-02 02:00:00,0.366891103727083
2022-01-02 03:00:00,1.588639056581735
2022-01-02 04:00:00,0.9083874197734708
2022-01-02 05:00:00,0.5216785856451569
2022-01-02 06:00:00,1.773313099296141
2022-01-02 07:00:00,-0.53827955957646
2022-01-02 08:00:00,-0.19108076736735247
2022-01-02 09:00:00,-1.315422855250544
2022-01-02 10:00:00,1.4438056279086744
2022-01-02 11:00:00,-0.04585109686154287
2022-01-02 12:00:00,0.02165111810766851
2022-01-02 13:00:00,0.2697535065358201
2022-01-02 14:00:00,0.5932494209708938
2022-01-02 15:00:00,0.8787845815696295
2022-01-02 16:00:00,1.1888591371240234
2022-01-02 17:00:00,0.26195353637042973
2022-01-02 18:00:00,1.3255592666707174
2022-01-02 19:00:00,0.4459705351732365
2022-01-02 20:00:00,2.5702354895848867
2022-01-02 21:00:00,0.5050108324501006
2022-01-02 22:00:00,-0.42880324589138885
2022-01-02 23:00:00,0.5846409968782442
2022-01-03 00:00:00,3.3248108304396706
2022-01-03 01:00:00,2.311852392641546
2022-01-03 02:00:00,-0.10621508757768794
2022-01-03 03:00:00,0.8180902677900519
2022-01-03 04:00:00,0.04518884728204253
2022-01-03 05:00:00,2.2591639670437784
2022-01-03 06:00:00,-0.2921335400982621
2022-01-03 07:00:00,1.4770023056066477
2022-01-03 08:00:00,-0.028685562396115527
2022-01-03 09:00:00,1.8866610437868012
2022-01-03 10:00:00,2.639851570053331
2022-01-03 11:00:00,3.0335424937551125
2022-01-03 12:00:00,-0.7756838925570964
2022-01-03 13:00:00,2.6080377065840272
2022-01-03 14:00:00,-0.3617665674587529
2022-01-03 15:00:00,1.2290920479485705
2022-01-03 16:00:00,1.1219385575830607
2022-01-03 17:00:00,0.46290245385602147
2022-01-03 18:00:00,0.17053684326523
2022-01-03 19:00:00,2.5368792705736323
2022-01-03 20:00:00,-0.12836385650606652
2022-01-03 21:00:00,1.0386666172510017
2022-01-03 22:00:00,1.5272031038007259
2022-01-03 23:00:00,1.8049556979029067
2022-01-04 00:00:00,1.973952669694234
2022-01-04 01:00:00,-0.662410348039967
2022-01-04 02:00:00,1.970478940893561
2022-01-04 03:00:00,2.2493263754656443
2022-01-04 04:00:00,1.4067286375451693
2022-01-04 05:00:00,2.0596270163461403
2022-01-04 06:00:00,0.9908833664991766
2022-01-04 07:00:00,-0.2030548694134462
2022-01-04 08:00:00,0.9431574869576425
2022-01-04 09:00:00,0.8391918423099742
2022-01-04 10:00:00,1.8863775817986803
2022-01-04 11:00:00,1.8373921551120875
2022-01-04 12:00:00,1.0430711140618063
2022-01-04 13:00:00,0.01765014567696932
2022-01-04 14:00:00,1.8292920296381154
2022-01-04 15:00:00,1.3803481908851742
2022-01-04 16:00:00,0.5805013963195229
2022-01-04 17:00:00,1.8027048429053092
2022-01-04 18:00:00,0.840878779298408
2022-01-04 19:00:00,2.5204983362309497
2022-01-04 20:00:00,0.7866585075648362
2022-01-04 21:00:00,-0.17757032161664155
2022-01-04 22:00:00,-0.873592110832847
2022-01-04 23:00:00,1.6958614560134166
2022-01-05 00:00:00,1.0855612891844189
2022-01-05 01:00:00,2.8794967691107027
2022-01-05 02:00:00,2.305072289957104
2022-01-05 03:00:00,1.4257668960291654
2022-01-05 04:00:00,1.7906188080404297
2022-01-05 05:00:00,2.77252459521632
2022-01-05 06:00:00,0.522946779644524
2022-01-05 07:00:00,0.5020708600167728
2022-01-05 08:00:00,-0.40044178611182213
2022-01-05 09:00:00,1.2907951490573795
2022-01-05 10:00:00,-0.029319817625121702
2022-01-05 11:00:00,-0.6149786209230479
2022-01-05 12:00:00,-1.1165004933238025
2022-01-05 13:00:00,2.506539165298368
2022-01-05 14:00:00,-0.6388847702865437
2022-01-05 15:00:00,0.4487512327343004
2022-01-05 16:00:00,3.1949552392251666
2022-01-05 17:00:00,3.61471182984906
2022-01-05 18:00:00,0.6465400183685357
2022-01-05 19:00:00,2.7122447678385266
2022-01-05 20:00:00,3.5524187436886794
2022-01-05 21:00:00,2.2658867891015557
2022-01-05 22:00:00,-0.3244808731363962
2022-01-05 23:00:00,-0.31439486776964753
2022-01-06 00:00:00,-1.5967109405589244
2022-01-06 01:00:00,1.0857429482338654
2022-01-06 02:00:00,1.5739592557358635
2022-01-06 03:00:00,-0.2454961755199485
2022-01-06 04:00:00,2.0121773241363776
2022-01-06 05:00:00,0.14912488045957328
2022-01-06 06:00:00,2.381065090502874
2022-01-06 07:00:00,1.220833598928108
2022-01-06 08:00:00,0.19452751303234628
2022-01-06 09:00:00,-0.36057577669428653
2022-01-06 10:00:00,1.4295950330627771
2022-01-06 11:00:00,1.710658782306178
2022-01-06 12:00:00,0.9197133538784243
2022-01-06 13:00:00,2.3704964620402125
2022-01-06 14:00:00,0.67496146853927
2022-01-06 15:00:00,1.7988892432596142
2022-01-06 16:00:00,-0.2224265680221591
2022-01-06 17:00:00,0.7429357874022006
2022-01-06 18:00:00,0.015706060538145494
2022-01-06 19:00:00,1.000900432487431
2022-01-06 20:00:00,0.8234740148507395
2022-01-06 21:00:00,1.1065893324889846
2022-01-06 22:00:00,2.6563408822377585
2022-01-06 23:00:00,-0.008683797646292346
2022-01-07 00:00:00,2.0897006923377077
2022-01-07 01:00:00,2.077280404122895
2022-01-07 02:00:00,-0.024829304146347875
2022-01-07 03:00:00,2.0934320060593956
2022-01-07 04:00:00,0.398221403267616
2022-01-07 05:00:00,1.3307720570313881
2022-01-07 06:00:00,1.0955831419255513
2022-01-07 07:00:00,1.0196358017942475
2022-01-07 08:00:00,2.5632637925747606
2022-01-07 09:00:00,1.010504247161039
2022-01-07 10:00:00,0.5629703678376543
2022-01-07 11:00:00,0.7094210064869488
2022-01-07 12:00:00,-1.1498432098229667
2022-01-07 13:00:00,0.9539795352381042
2022-01-07 14:00:00,-0.8401511215344064
2022-01-07 15:00:00,0.09594719286926978
2022-01-07 16:00:00,2.0692194608563557
2022-01-07 17:00:00,-0.6992445829227223
2022-01-07 18:00:00,-0.31216656084999506
2022-01-07 19:00:00,1.531352422920031
2022-01-07 20:00:00,0.27103282757280933
2022-01-07 21:00:00,0.3005869057314495
2022-01-07 22:00:00,1.3161004985285267
2022-01-07 23:00:00,1.9876650425531288
2022-01-08 00:00:00,-0.702208179292664
2022-01-08 01:00:00,-0.42510083240274454
2022-01-08 02:00:00,-0.18322348934482524
2022-01-08 03:00:00,0.647427450739406
2022-01-08 04:00:00,1.3395731709972611
2022-01-08 05:00:00,-0.5373285975358251
2022-01-08 06:00:00,0.17137777536284227
2022-01-08 07:00:00,0.8823671983024899
2022-01-08 08:00:00,2.752720954856548
2022-01-08 09:00:00,1.7599042986040203
2022-01-08 10:00:00,0.5940548600348925
2022-01-08 11:00:00,0.5540812799272784
2022-01-08 12:00:00,1.504074707779958
2022-01-08 13:00:00,0.24715041821386952
2022-01-08 14:00:00,1.3436648196726992
2022-01-08 15:00:00,3.490569124870402
2022-01-08 16:00:00,1.090286029625613
2022-01-08 17:00:00,1.9586611834484018
2022-01-08 18:00:00,0.3045430957381976
2022-01-08 19:00:00,0.8449790729961141
2022-01-08 20:00:00,1.0788762858894632
2022-01-08 21:00:00,0.22246621619889673
2022-01-08 22:00:00,0.9966718599281338
2022-01-08 23:00:00,2.9395626300420012
2022-01-09 00:00:00,3.189355142866591
2022-01-09 01:00:00,1.277646284866482
2022-01-09 02:00:00,1.238985977964954
2022-01-09 03:00:00,0.45780737198787336
2022-01-09 04:00:00,1.8167565222026134
2022-01-09 05:00:00,2.9268426579328035
2022-01-09 06:00:00,2.796431450805269
2022-01-09 07:00:00,0.45756393509424487
2022-01-09 08:00:00,0.9141111356044251
2022-01-09 09:00:00,0.3113096732319769
2022-01-09 10:00:00,0.8794458440371726
2022-01-09 11:00:00,3.2752991728974115
2022-01-09 12:00:00,1.4820687333488922
2022-01-09 13:00:00,2.6743463705902286
2022-01-09 14:00:00,1.5247266335802694
2022-01-09 15:00:00,1.214200663540368
2022-01-09 16:00:00,0.031440290373357715
2022-01-09 17:00:00,1.1686520704624366
2022-01-09 18:00:00,2.6706333469590815
2022-01-09 19:00:00,0.09381361368681818
2022-01-09 20:00:00,0.7397486400000948
2022-01-09 21:00:00,2.3251874978414326
2022-01-09 22:00:00,2.000181432484718
2022-01-09 23:00:00,-1.7131058236894878
2022-01-10 00:00:00,-0.06504714768160991
2022-01-10 01:00:00,1.4488718717826758
2022-01-10 02:00:00,2.0078511016711387
2022-01-10 03:00:00,1.7572632526347811
2022-01-10 04:00:00,2.2432796926348892
2022-01-10 05:00:00,0.038924551364778126
2022-01-10 06:00:00,0.34689772992784373
2022-01-10 07:00:00,2.219992626113851
2022-01-10 08:00:00,1.0420728913799098
2022-01-10 09:00:00,0.4471586451399606
2022-01-10 10:00:00,1.5890421480990202
2022-01-10 11:00:00,1.0951742745888395
2022-01-10 12:00:00,1.1681549225589922
2022-01-10 13:00:00,0.9280379883712763
2022-01-10 14:00:00,1.7491799153747711
2022-01-10 15:00:00,1.3293307842739117
2022-01-10 16:00:00,1.3283382564544293
2022-01-10 17:00:00,0.4595298230457061
2022-01-10 18:00:00,-0.7757961494439858
2022-01-10 19:00:00,0.8876973073142139
2022-01-10 20:00:00,1.5129329161738587
2022-01-10 21:00:00,-0.9838336420448979
2022-01-10 22:00:00,1.6386033108038145
2022-01-10 23:00:00,0.8496658639365281
2022-01-11 00:00:00,-0.03049632382261147
2022-01-11 01:00:00,1.5606179176567119
2022-01-11 02:00:00,1.398662695640926
2022-01-11 03:00:00,0.1281771552712927
2022-01-11 04:00:00,2.4416175905794426
2022-01-11 05:00:00,1.1237418892780338
2022-01-11 06:00:00,1.6861572322164782
2022-01-11 07:00:00,0.2816631332578884
2022-01-11 08:00:00,-0.14070231278960543
2022-01-11 09:00:00,1.940359840000112
2022-01-11 10:00:00,-0.5988232364555361
2022-01-11 11:00:00,0.22394232961344362
2022-01-11 12:00:00,1.1912027234244138
2022-01-11 13:00:00,1.6600461425800068
2022-01-11 14:00:00,3.1984286510101825
2022-01-11 15:00:00,2.722540061382209
2022-01-11 16:00:00,1.0494206753239201
2022-01-11 17:00:00,0.12906162822961909
2022-01-11 18:00:00,0.6308189471263369
2022-01-11 19:00:00,0.412702752308555
2022-01-11 20:00:00,1.2666608732414546
2022-01-11 21:00:00,0.8569963146472093
2022-01-11 22:00:00,0.3703374493264374
2022-01-11 23:00:00,0.6563334585496485
2022-01-12 00:00:00,0.36085739187568444
2022-01-12 01:00:00,0.9417678700148475
2022-01-12 02:00:00,0.3545455420281478
2022-01-12 03:00:00,2.7784209877895436
2022-01-12 04:00:00,1.7990351785674195
2022-01-12 05:00:00,1.7280776330495466
2022-01-12 06:00:00,1.213010952548215
2022-01-12 07:00:00,0.3690255726573294
2022-01-12 08:00:00,0.8366936723941958
2022-01-12 09:00:00,0.8184322867425061
2022-01-12 10:00:00,-0.6164468284388254
2022-01-12 11:00:00,0.4117866783674493
2022-01-12 12:00:00,2.9508311322227163
2022-01-12 13:00:00,1.3912463313684478
2022-01-12 14:00:00,1.135411181845321
2022-01-12 15:00:00,-0.5142919930266807
2022-01-12 16:00:00,1.7634441056109829
2022-01-12 17:00:00,1.0065603543788522
2022-01-12 18:00:00,0.860385469583942
2022-01-12 19:00:00,0.9176135528829289
2022-01-12 20:00:00,0.4863742083518017
2022-01-12 21:00:00,3.7929118166958387
2022-01-12 22:00:00,1.970371623214755
2022-01-12 23:00:00,1.5066347448331114
2022-01-13 00:00:00,-0.06834415352828338
2022-01-13 01:00:00,1.12617961998614
2022-01-13 02:00:00,2.209857539365987
2022-01-13 03:00:00,2.075154995410476
2022-01-13 04:00:00,1.5345723246621619
2022-01-13 05:00:00,1.2362807461015655
2022-01-13 06:00:00,2.1899791659864536
2022-01-13 07:00:00,2.5226492183649025
2022-01-13 08:00:00,0.3980510390535339
2022-01-13 09:00:00,1.3100685934370753
2022-01-13 10:00:00,-1.0176323830536114
2022-01-13 11:00:00,0.5789497132207944
2022-01-13 12:00:00,2.1373448720154826
2022-01-13 13:00:00,1.2065667445843482
2022-01-13 14:00:00,-0.3221677881107763
2022-01-13 15:00:00,0.4660484261348371
2022-01-13 16:00:00,0.943126255677793
2022-01-13 17:00:00,1.4729898852545484
2022-01-13 18:00:00,1.0792913086340696
2022-01-13 19:00:00,1.6779228667564021
2022-01-13 20:00:00,-0.3566377561836156
2022-01-13 21:00:00,0.9655992727551601
2022-01-13 22:00:00,0.3140339812067868
2022-01-13 23:00:00,2.801693856914787
2022-01-14 00:00:00,0.9848482582706589
2022-01-14 01:00:00,0.9415273244495848
2022-01-14 02:00:00,-0.1734190638353421
2022-01-14 03:00:00,0.12070547026771083
2022-01-14 04:00:00,2.715262390522569
2022-01-14 05:00:00,1.1390655155643374
2022-01-14 06:00:00,0.28171024013796875
2022-01-14 07:00:00,1.4881582913702742
2022-01-14 08:00:00,1.5639504470207988
2022-01-14 09:00:00,0.4543261767901573
2022-01-14 10:00:00,-0.6054306989019176
2022-01-14 11:00:00,0.3570565352853765
2022-01-14 12:00:00,0.0367029265481883
2022-01-14 13:00:00,1.178524058299753
2022-01-14 14:00:00,-0.34746372128251646
2022-01-14 15:00:00,2.0155870073197812
2022-01-14 16:00:00,1.5496879501961482
2022-01-14 17:00:00,1.36760334157856
2022-01-14 18:00:00,0.4438270793470973
2022-01-14 19:00:00,-0.33794346466587744
2022-01-14 20:00:00,-0.6260764500354266
2022-01-14 21:00:00,2.4001986482339053
2022-01-14 22:00:00,1.8539954215639682
2022-01-14 23:00:00,2.2531699137894847
2022-01-15 00:00:00,0.7441837662710398
2022-01-15 01:00:00,2.214480579768555
2022-01-15 02:00:00,1.9946869989808516
2022-01-15 03:00:00,-0.27256584320680477
2022-01-15 04:00:00,1.4492353980474848
2022-01-15 05:00:00,1.2858404224411388
2022-01-15 06:00:00,-0.06861637967996637
2022-01-15 07:00:00,0.8965281896484658
2022-01-15 08:00:00,1.6344623553124804
2022-01-15 09:00:00,1.8385911942396227
2022-01-15 10:00:00,1.7879321698207726
2022-01-15 11:00:00,-0.6194758023249243
2022-01-15 12:00:00,-0.46191717909245966
2022-01-15 13:00:00,-0.15611997714352732
2022-01-15 14:00:00,-2.758947116188323
2022-01-15 15:00:00,2.8006552872236528
2022-01-15 16:00:00,2.2471825620793857
2022-01-15 17:00:00,0.6071577876529364
2022-01-15 18:00:00,-1.0643251980711907
2022-01-15 19:00:00,0.34960520444583587
2022-01-15 20:00:00,0.7571651655802182
2022-01-15 21:00:00,1.0242453553019706
2022-01-15 22:00:00,0.8222488141616466
2022-01-15 23:00:00,0.4497186878362541
2022-01-16 00:00:00,2.10394239186031
2022-01-16 01:00:00,0.8161427745392076
2022-01-16 02:00:00,-1.5893009467498507
2022-01-16 03:00:00,-0.6916940425863098
2022-01-16 04:00:00,0.8553350919845178
2022-01-16 05:00:00,1.0140356963209658
2022-01-16 06:00:00,0.9668215497049467
2022-01-16 07:00:00,1.5595616855673478
2022-01-16 08:00:00,-0.35421646752721814
2022-01-16 09:00:00,0.5997417706718322
2022-01-16 10:00:00,0.7083410691621356
2022-01-16 11:00:00,0.516994400953684
2022-01-16 12:00:00,2.1500922112138765
2022-01-16 13:00:00,0.3346234209573763
2022-01-16 14:00:00,2.3927442982457943
2022-01-16 15:00:00,-0.14747141056881152
2022-01-16 16:00:00,-0.8266621428174896
2022-01-16 17:00:00,1.8061346294508476
2022-01-16 18:00:00,1.585502326668993
2022-01-16 19:00:00,3.8901395291424268
2022-01-16 20:00:00,-1.8223951592866041
2022-01-16 21:00:00,3.2141995699446824
2022-01-16 22:00:00,2.2175883170658874
2022-01-16 23:00:00,1.4689236137693726
2022-01-17 00:00:00,-0.5459187458828727
2022-01-17 01:00:00,-0.22769404772501933
2022-01-17 02:00:00,2.347548981681112
2022-01-17 03:00:00,0.04536495115919259
2022-01-17 04:00:00,0.04780368112863842
2022-01-17 05:00:00,-0.1989599207141135
2022-01-17 06:00:00,1.4622449537891793
2022-01-17 07:00:00,0.416094813714306
2022-01-17 08:00:00,0.6867437181769074
2022-01-17 09:00:00,-1.0615526042255437
2022-01-17 10:00:00,-1.478393640453426
2022-01-17 11:00:00,0.9679397618997996
2022-01-17 12:00:00,1.3871839319663535
2022-01-17 13:00:00,-1.835829546495285
2022-01-17 14:00:00,1.6916709575990314
